prompt_group,pooling_rule,layer,ptype,profile,centroid_norm
ipip_stems,final_token,0,0,Openness low; Conscientiousness low; Extraversion low; Agreeableness low; Neuroticism low,0.16901387
neutral_controls,final_token,4,9,Openness low; Conscientiousness high; Extraversion low; Agreeableness low; Neuroticism high,0.9914427
neutral_controls,final_token,4,10,Openness low; Conscientiousness high; Extraversion low; Agreeableness high; Neuroticism low,0.9106906
neutral_controls,final_token,4,11,Openness low; Conscientiousness high; Extraversion low; Agreeableness high; Neuroticism high,0.94872475
neutral_controls,final_token,4,12,Openness low; Conscientiousness high; Extraversion high; Agreeableness low; Neuroticism low,0.95984775
neutral_controls,final_token,4,13,Openness low; Conscientiousness high; Extraversion high; Agreeableness low; Neuroticism high,0.91855776
neutral_controls,final_token,4,14,Openness low; Conscientiousness high; Extraversion high; Agreeableness high; Neuroticism low,0.97846186
neutral_controls,final_token,4,15,Openness low; Conscientiousness high; Extraversion high; Agreeableness high; Neuroticism high,0.75153303
neutral_controls,final_token,4,16,Openness high; Conscientiousness low; Extraversion low; Agreeableness low; Neuroticism low,0.9408016
neutral_controls,final_token,4,17,Openness high; Conscientiousness low; Extraversion low; Agreeableness low; Neuroticism high,1.0325384
neutral_controls,final_token,4,18,Openness high; Conscientiousness low; Extraversion low; Agreeableness high; Neuroticism low,0.72302103
neutral_controls,final_token,4,19,Openness high; Conscientiousness low; Extraversion low; Agreeableness high; Neuroticism high,0.76252705
neutral_controls,final_token,4,20,Openness high; Conscientiousness low; Extraversion high; Agreeableness low; Neuroticism low,1.0120118
neutral_controls,final_token,4,21,Openness high; Conscientiousness low; Extraversion high; Agreeableness low; Neuroticism high,0.9859975
neutral_controls,final_token,4,22,Openness high; Conscientiousness low; Extraversion high; Agreeableness high; Neuroticism low,0.62712026
neutral_controls,final_token,4,23,Openness high; Conscientiousness low; Extraversion high; Agreeableness high; Neuroticism high,0.2692926
neutral_controls,final_token,4,24,Openness high; Conscientiousness high; Extraversion low; Agreeableness low; Neuroticism low,0.9172737
neutral_controls,final_token,4,25,Openness high; Conscientiousness high; Extraversion low; Agreeableness low; Neuroticism high,0.93679696
neutral_controls,final_token,4,26,Openness high; Conscientiousness high; Extraversion low; Agreeableness high; Neuroticism low,0.93444157
neutral_controls,final_token,4,27,Openness high; Conscientiousness high; Extraversion low; Agreeableness high; Neuroticism high,0.81888115
neutral_controls,final_token,4,28,Openness high; Conscientiousness high; Extraversion high; Agreeableness low; Neuroticism low,0.9653823
neutral_controls,final_token,4,29,Openness high; Conscientiousness high; Extraversion high; Agreeableness low; Neuroticism high,0.8966883
neutral_controls,final_token,4,30,Openness high; Conscientiousness high; Extraversion high; Agreeableness high; Neuroticism low,1.0121641
neutral_controls,final_token,4,31,Openness high; Conscientiousness high; Extraversion high; Agreeableness high; Neuroticism high,0.8704314
neutral_controls,final_token,5,0,Openness low; Conscientiousness low; Extraversion low; Agreeableness low; Neuroticism low,1.1271944
neutral_controls,final_token,5,1,Openness low; Conscientiousness low; Extraversion low; Agreeableness low; Neuroticism high,1.2269479
neutral_controls,final_token,5,2,Openness low; Conscientiousness low; Extraversion low; Agreeableness high; Neuroticism low,1.1809505
neutral_controls,final_token,5,3,Openness low; Conscientiousness low; Extraversion low; Agreeableness high; Neuroticism high,1.012102
neutral_controls,final_token,5,4,Openness low; Conscientiousness low; Extraversion high; Agreeableness low; Neuroticism low,1.1729083
neutral_controls,final_token,5,5,Openness low; Conscientiousness low; Extraversion high; Agreeableness low; Neuroticism high,1.205527
neutral_controls,final_token,5,6,Openness low; Conscientiousness low; Extraversion high; Agreeableness high; Neuroticism low,1.1018589
neutral_controls,final_token,5,7,Openness low; Conscientiousness low; Extraversion high; Agreeableness high; Neuroticism high,0.37590086
neutral_controls,final_token,5,8,Openness low; Conscientiousness high; Extraversion low; Agreeableness low; Neuroticism low,1.2129234
neutral_controls,final_token,5,9,Openness low; Conscientiousness high; Extraversion low; Agreeableness low; Neuroticism high,1.2230358
neutral_controls,final_token,5,10,Openness low; Conscientiousness high; Extraversion low; Agreeableness high; Neuroticism low,1.198045
neutral_controls,final_token,5,11,Openness low; Conscientiousness high; Extraversion low; Agreeableness high; Neuroticism high,1.092394
neutral_controls,final_token,5,12,Openness low; Conscientiousness high; Extraversion high; Agreeableness low; Neuroticism low,1.1560427
neutral_controls,final_token,5,13,Openness low; Conscientiousness high; Extraversion high; Agreeableness low; Neuroticism high,1.1341795
neutral_controls,final_token,5,14,Openness low; Conscientiousness high; Extraversion high; Agreeableness high; Neuroticism low,1.2209849
neutral_controls,final_token,5,15,Openness low; Conscientiousness high; Extraversion high; Agreeableness high; Neuroticism high,0.97175336
neutral_controls,final_token,5,16,Openness high; Conscientiousness low; Extraversion low; Agreeableness low; Neuroticism low,1.1304584
neutral_controls,final_token,5,17,Openness high; Conscientiousness low; Extraversion low; Agreeableness low; Neuroticism high,1.2664866
neutral_controls,final_token,5,18,Openness high; Conscientiousness low; Extraversion low; Agreeableness high; Neuroticism low,0.9091923
neutral_controls,final_token,5,19,Openness high; Conscientiousness low; Extraversion low; Agreeableness high; Neuroticism high,1.0012318
neutral_controls,final_token,5,20,Openness high; Conscientiousness low; Extraversion high; Agreeableness low; Neuroticism low,1.1863488
neutral_controls,final_token,5,21,Openness high; Conscientiousness low; Extraversion high; Agreeableness low; Neuroticism high,1.1343184
neutral_controls,final_token,5,22,Openness high; Conscientiousness low; Extraversion high; Agreeableness high; Neuroticism low,0.809168
neutral_controls,final_token,5,23,Openness high; Conscientiousness low; Extraversion high; Agreeableness high; Neuroticism high,0.3393551
neutral_controls,final_token,5,24,Openness high; Conscientiousness high; Extraversion low; Agreeableness low; Neuroticism low,1.1335012
neutral_controls,final_token,5,25,Openness high; Conscientiousness high; Extraversion low; Agreeableness low; Neuroticism high,1.1403729
neutral_controls,final_token,5,26,Openness high; Conscientiousness high; Extraversion low; Agreeableness high; Neuroticism low,1.1249502
neutral_controls,final_token,5,27,Openness high; Conscientiousness high; Extraversion low; Agreeableness high; Neuroticism high,1.0151767
neutral_controls,final_token,5,28,Openness high; Conscientiousness high; Extraversion high; Agreeableness low; Neuroticism low,1.1888071
neutral_controls,final_token,5,29,Openness high; Conscientiousness high; Extraversion high; Agreeableness low; Neuroticism high,1.1529934
neutral_controls,final_token,5,30,Openness high; Conscientiousness high; Extraversion high; Agreeableness high; Neuroticism low,1.1640776
neutral_controls,final_token,5,31,Openness high; Conscientiousness high; Extraversion high; Agreeableness high; Neuroticism high,1.0287273
neutral_controls,final_token,6,0,Openness low; Conscientiousness low; Extraversion low; Agreeableness low; Neuroticism low,1.3873883
neutral_controls,final_token,6,1,Openness low; Conscientiousness low; Extraversion low; Agreeableness low; Neuroticism high,1.5041933
neutral_controls,final_token,6,2,Openness low; Conscientiousness low; Extraversion low; Agreeableness high; Neuroticism low,1.4191396
neutral_controls,final_token,6,3,Openness low; Conscientiousness low; Extraversion low; Agreeableness high; Neuroticism high,1.2024254
neutral_controls,final_token,6,4,Openness low; Conscientiousness low; Extraversion high; Agreeableness low; Neuroticism low,1.4358137
neutral_controls,final_token,6,5,Openness low; Conscientiousness low; Extraversion high; Agreeableness low; Neuroticism high,1.4711086
neutral_controls,final_token,6,6,Openness low; Conscientiousness low; Extraversion high; Agreeableness high; Neuroticism low,1.404758
neutral_controls,final_token,6,7,Openness low; Conscientiousness low; Extraversion high; Agreeableness high; Neuroticism high,0.45557582
neutral_controls,final_token,6,8,Openness low; Conscientiousness high; Extraversion low; Agreeableness low; Neuroticism low,1.4667718
neutral_controls,final_token,6,9,Openness low; Conscientiousness high; Extraversion low; Agreeableness low; Neuroticism high,1.4816664
neutral_controls,final_token,6,10,Openness low; Conscientiousness high; Extraversion low; Agreeableness high; Neuroticism low,1.4197507
neutral_controls,final_token,6,11,Openness low; Conscientiousness high; Extraversion low; Agreeableness high; Neuroticism high,1.3414537
neutral_controls,final_token,6,12,Openness low; Conscientiousness high; Extraversion high; Agreeableness low; Neuroticism low,1.4545034
neutral_controls,final_token,6,13,Openness low; Conscientiousness high; Extraversion high; Agreeableness low; Neuroticism high,1.3929782
neutral_controls,final_token,6,14,Openness low; Conscientiousness high; Extraversion high; Agreeableness high; Neuroticism low,1.4592141
neutral_controls,final_token,6,15,Openness low; Conscientiousness high; Extraversion high; Agreeableness high; Neuroticism high,1.155248
neutral_controls,final_token,6,16,Openness high; Conscientiousness low; Extraversion low; Agreeableness low; Neuroticism low,1.3590226
neutral_controls,final_token,6,17,Openness high; Conscientiousness low; Extraversion low; Agreeableness low; Neuroticism high,1.4987028
neutral_controls,final_token,6,18,Openness high; Conscientiousness low; Extraversion low; Agreeableness high; Neuroticism low,1.1058218
neutral_controls,final_token,6,19,Openness high; Conscientiousness low; Extraversion low; Agreeableness high; Neuroticism high,1.3007078
neutral_controls,final_token,6,20,Openness high; Conscientiousness low; Extraversion high; Agreeableness low; Neuroticism low,1.4194539
neutral_controls,final_token,6,21,Openness high; Conscientiousness low; Extraversion high; Agreeableness low; Neuroticism high,1.3878621
neutral_controls,final_token,6,22,Openness high; Conscientiousness low; Extraversion high; Agreeableness high; Neuroticism low,1.0609581
neutral_controls,final_token,6,23,Openness high; Conscientiousness low; Extraversion high; Agreeableness high; Neuroticism high,0.4011724
neutral_controls,final_token,6,24,Openness high; Conscientiousness high; Extraversion low; Agreeableness low; Neuroticism low,1.3876104
neutral_controls,final_token,6,25,Openness high; Conscientiousness high; Extraversion low; Agreeableness low; Neuroticism high,1.3684227
neutral_controls,final_token,6,26,Openness high; Conscientiousness high; Extraversion low; Agreeableness high; Neuroticism low,1.3064427
neutral_controls,final_token,6,27,Openness high; Conscientiousness high; Extraversion low; Agreeableness high; Neuroticism high,1.2958047
neutral_controls,final_token,6,28,Openness high; Conscientiousness high; Extraversion high; Agreeableness low; Neuroticism low,1.409952
neutral_controls,final_token,6,29,Openness high; Conscientiousness high; Extraversion high; Agreeableness low; Neuroticism high,1.3864876
neutral_controls,final_token,6,30,Openness high; Conscientiousness high; Extraversion high; Agreeableness high; Neuroticism low,1.3719378
neutral_controls,final_token,6,31,Openness high; Conscientiousness high; Extraversion high; Agreeableness high; Neuroticism high,1.2891877
neutral_controls,final_token,7,0,Openness low; Conscientiousness low; Extraversion low; Agreeableness low; Neuroticism low,1.6639736
neutral_controls,final_token,7,1,Openness low; Conscientiousness low; Extraversion low; Agreeableness low; Neuroticism high,1.757319
neutral_controls,final_token,7,2,Openness low; Conscientiousness low; Extraversion low; Agreeableness high; Neuroticism low,1.6393975
neutral_controls,final_token,7,3,Openness low; Conscientiousness low; Extraversion low; Agreeableness high; Neuroticism high,1.4075611
neutral_controls,final_token,7,4,Openness low; Conscientiousness low; Extraversion high; Agreeableness low; Neuroticism low,1.6946573
neutral_controls,final_token,7,5,Openness low; Conscientiousness low; Extraversion high; Agreeableness low; Neuroticism high,1.7632946
neutral_controls,final_token,7,6,Openness low; Conscientiousness low; Extraversion high; Agreeableness high; Neuroticism low,1.691732
neutral_controls,final_token,7,7,Openness low; Conscientiousness low; Extraversion high; Agreeableness high; Neuroticism high,0.57491714
neutral_controls,final_token,7,8,Openness low; Conscientiousness high; Extraversion low; Agreeableness low; Neuroticism low,1.7186874
neutral_controls,final_token,7,9,Openness low; Conscientiousness high; Extraversion low; Agreeableness low; Neuroticism high,1.7457727
neutral_controls,final_token,7,10,Openness low; Conscientiousness high; Extraversion low; Agreeableness high; Neuroticism low,1.7011337
neutral_controls,final_token,7,11,Openness low; Conscientiousness high; Extraversion low; Agreeableness high; Neuroticism high,1.5805831
neutral_controls,final_token,7,12,Openness low; Conscientiousness high; Extraversion high; Agreeableness low; Neuroticism low,1.7336683
neutral_controls,final_token,7,13,Openness low; Conscientiousness high; Extraversion high; Agreeableness low; Neuroticism high,1.6087507
neutral_controls,final_token,7,14,Openness low; Conscientiousness high; Extraversion high; Agreeableness high; Neuroticism low,1.6989228
neutral_controls,final_token,7,15,Openness low; Conscientiousness high; Extraversion high; Agreeableness high; Neuroticism high,1.4038391
neutral_controls,final_token,7,16,Openness high; Conscientiousness low; Extraversion low; Agreeableness low; Neuroticism low,1.6254928
neutral_controls,final_token,7,17,Openness high; Conscientiousness low; Extraversion low; Agreeableness low; Neuroticism high,1.7786659
neutral_controls,final_token,7,18,Openness high; Conscientiousness low; Extraversion low; Agreeableness high; Neuroticism low,1.3219728
neutral_controls,final_token,7,19,Openness high; Conscientiousness low; Extraversion low; Agreeableness high; Neuroticism high,1.5995283
neutral_controls,final_token,7,20,Openness high; Conscientiousness low; Extraversion high; Agreeableness low; Neuroticism low,1.6882309
neutral_controls,final_token,7,21,Openness high; Conscientiousness low; Extraversion high; Agreeableness low; Neuroticism high,1.6532332
neutral_controls,final_token,7,22,Openness high; Conscientiousness low; Extraversion high; Agreeableness high; Neuroticism low,1.3423814
neutral_controls,final_token,7,23,Openness high; Conscientiousness low; Extraversion high; Agreeableness high; Neuroticism high,0.49245
neutral_controls,final_token,7,24,Openness high; Conscientiousness high; Extraversion low; Agreeableness low; Neuroticism low,1.6745083
neutral_controls,final_token,7,25,Openness high; Conscientiousness high; Extraversion low; Agreeableness low; Neuroticism high,1.6607813
neutral_controls,final_token,7,26,Openness high; Conscientiousness high; Extraversion low; Agreeableness high; Neuroticism low,1.5950785
neutral_controls,final_token,7,27,Openness high; Conscientiousness high; Extraversion low; Agreeableness high; Neuroticism high,1.5174305
neutral_controls,final_token,7,28,Openness high; Conscientiousness high; Extraversion high; Agreeableness low; Neuroticism low,1.6688166
neutral_controls,final_token,7,29,Openness high; Conscientiousness high; Extraversion high; Agreeableness low; Neuroticism high,1.6424841
neutral_controls,final_token,7,30,Openness high; Conscientiousness high; Extraversion high; Agreeableness high; Neuroticism low,1.6128782
neutral_controls,final_token,7,31,Openness high; Conscientiousness high; Extraversion high; Agreeableness high; Neuroticism high,1.6095018
neutral_controls,final_token,8,0,Openness low; Conscientiousness low; Extraversion low; Agreeableness low; Neuroticism low,1.9189837
neutral_controls,final_token,8,1,Openness low; Conscientiousness low; Extraversion low; Agreeableness low; Neuroticism high,2.021014
neutral_controls,final_token,8,2,Openness low; Conscientiousness low; Extraversion low; Agreeableness high; Neuroticism low,1.8599284
neutral_controls,final_token,8,3,Openness low; Conscientiousness low; Extraversion low; Agreeableness high; Neuroticism high,1.6182306
neutral_controls,final_token,8,4,Openness low; Conscientiousness low; Extraversion high; Agreeableness low; Neuroticism low,1.9255984
neutral_controls,final_token,8,5,Openness low; Conscientiousness low; Extraversion high; Agreeableness low; Neuroticism high,2.0209541
neutral_controls,final_token,8,6,Openness low; Conscientiousness low; Extraversion high; Agreeableness high; Neuroticism low,1.9560195
neutral_controls,final_token,8,7,Openness low; Conscientiousness low; Extraversion high; Agreeableness high; Neuroticism high,0.7218057
neutral_controls,final_token,8,8,Openness low; Conscientiousness high; Extraversion low; Agreeableness low; Neuroticism low,1.9409162
neutral_controls,final_token,8,9,Openness low; Conscientiousness high; Extraversion low; Agreeableness low; Neuroticism high,1.9884534
neutral_controls,final_token,8,10,Openness low; Conscientiousness high; Extraversion low; Agreeableness high; Neuroticism low,1.9281062
neutral_controls,final_token,8,11,Openness low; Conscientiousness high; Extraversion low; Agreeableness high; Neuroticism high,1.8662264
neutral_controls,final_token,8,12,Openness low; Conscientiousness high; Extraversion high; Agreeableness low; Neuroticism low,1.9896816
neutral_controls,final_token,8,13,Openness low; Conscientiousness high; Extraversion high; Agreeableness low; Neuroticism high,1.8824601
neutral_controls,final_token,8,14,Openness low; Conscientiousness high; Extraversion high; Agreeableness high; Neuroticism low,1.9908314
neutral_controls,final_token,8,15,Openness low; Conscientiousness high; Extraversion high; Agreeableness high; Neuroticism high,1.6735806
neutral_controls,final_token,8,16,Openness high; Conscientiousness low; Extraversion low; Agreeableness low; Neuroticism low,1.8839712
neutral_controls,final_token,8,17,Openness high; Conscientiousness low; Extraversion low; Agreeableness low; Neuroticism high,2.0300329
neutral_controls,final_token,8,18,Openness high; Conscientiousness low; Extraversion low; Agreeableness high; Neuroticism low,1.5657902
neutral_controls,final_token,8,19,Openness high; Conscientiousness low; Extraversion low; Agreeableness high; Neuroticism high,1.8946649
neutral_controls,final_token,8,20,Openness high; Conscientiousness low; Extraversion high; Agreeableness low; Neuroticism low,1.963172
neutral_controls,final_token,8,21,Openness high; Conscientiousness low; Extraversion high; Agreeableness low; Neuroticism high,1.8911798
neutral_controls,final_token,8,22,Openness high; Conscientiousness low; Extraversion high; Agreeableness high; Neuroticism low,1.6155721
neutral_controls,final_token,8,23,Openness high; Conscientiousness low; Extraversion high; Agreeableness high; Neuroticism high,0.5848306
neutral_controls,final_token,8,24,Openness high; Conscientiousness high; Extraversion low; Agreeableness low; Neuroticism low,1.8756944
neutral_controls,final_token,8,25,Openness high; Conscientiousness high; Extraversion low; Agreeableness low; Neuroticism high,1.9039143
neutral_controls,final_token,8,26,Openness high; Conscientiousness high; Extraversion low; Agreeableness high; Neuroticism low,1.826271
neutral_controls,final_token,8,27,Openness high; Conscientiousness high; Extraversion low; Agreeableness high; Neuroticism high,1.7932552
neutral_controls,final_token,8,28,Openness high; Conscientiousness high; Extraversion high; Agreeableness low; Neuroticism low,1.8827043
neutral_controls,final_token,8,29,Openness high; Conscientiousness high; Extraversion high; Agreeableness low; Neuroticism high,1.8547312
neutral_controls,final_token,8,30,Openness high; Conscientiousness high; Extraversion high; Agreeableness high; Neuroticism low,1.8463689
neutral_controls,final_token,8,31,Openness high; Conscientiousness high; Extraversion high; Agreeableness high; Neuroticism high,1.8342608
neutral_controls,final_token,9,0,Openness low; Conscientiousness low; Extraversion low; Agreeableness low; Neuroticism low,2.0724735
neutral_controls,final_token,9,1,Openness low; Conscientiousness low; Extraversion low; Agreeableness low; Neuroticism high,2.1667917
neutral_controls,final_token,9,2,Openness low; Conscientiousness low; Extraversion low; Agreeableness high; Neuroticism low,2.0473678
neutral_controls,final_token,9,3,Openness low; Conscientiousness low; Extraversion low; Agreeableness high; Neuroticism high,1.8404988
neutral_controls,final_token,9,4,Openness low; Conscientiousness low; Extraversion high; Agreeableness low; Neuroticism low,2.1548233
neutral_controls,final_token,9,5,Openness low; Conscientiousness low; Extraversion high; Agreeableness low; Neuroticism high,2.2829247
neutral_controls,final_token,9,6,Openness low; Conscientiousness low; Extraversion high; Agreeableness high; Neuroticism low,2.1745713
neutral_controls,final_token,9,7,Openness low; Conscientiousness low; Extraversion high; Agreeableness high; Neuroticism high,0.86875266
neutral_controls,final_token,9,8,Openness low; Conscientiousness high; Extraversion low; Agreeableness low; Neuroticism low,2.1423986
neutral_controls,final_token,9,9,Openness low; Conscientiousness high; Extraversion low; Agreeableness low; Neuroticism high,2.239797
neutral_controls,final_token,9,10,Openness low; Conscientiousness high; Extraversion low; Agreeableness high; Neuroticism low,2.1466897
neutral_controls,final_token,9,11,Openness low; Conscientiousness high; Extraversion low; Agreeableness high; Neuroticism high,2.0185082
neutral_controls,final_token,9,12,Openness low; Conscientiousness high; Extraversion high; Agreeableness low; Neuroticism low,2.230952
neutral_controls,final_token,9,13,Openness low; Conscientiousness high; Extraversion high; Agreeableness low; Neuroticism high,2.025827
neutral_controls,final_token,9,14,Openness low; Conscientiousness high; Extraversion high; Agreeableness high; Neuroticism low,2.1716287
neutral_controls,final_token,9,15,Openness low; Conscientiousness high; Extraversion high; Agreeableness high; Neuroticism high,1.8583238
neutral_controls,final_token,9,16,Openness high; Conscientiousness low; Extraversion low; Agreeableness low; Neuroticism low,2.1033297
neutral_controls,final_token,9,17,Openness high; Conscientiousness low; Extraversion low; Agreeableness low; Neuroticism high,2.2877305
neutral_controls,final_token,9,18,Openness high; Conscientiousness low; Extraversion low; Agreeableness high; Neuroticism low,1.751073
neutral_controls,final_token,9,19,Openness high; Conscientiousness low; Extraversion low; Agreeableness high; Neuroticism high,2.1767535
neutral_controls,final_token,9,20,Openness high; Conscientiousness low; Extraversion high; Agreeableness low; Neuroticism low,2.1674833
neutral_controls,final_token,9,21,Openness high; Conscientiousness low; Extraversion high; Agreeableness low; Neuroticism high,2.0956955
neutral_controls,final_token,9,22,Openness high; Conscientiousness low; Extraversion high; Agreeableness high; Neuroticism low,1.7761099
neutral_controls,final_token,9,23,Openness high; Conscientiousness low; Extraversion high; Agreeableness high; Neuroticism high,0.7227897
neutral_controls,final_token,9,24,Openness high; Conscientiousness high; Extraversion low; Agreeableness low; Neuroticism low,2.0667672
neutral_controls,final_token,9,25,Openness high; Conscientiousness high; Extraversion low; Agreeableness low; Neuroticism high,2.1283374
neutral_controls,final_token,9,26,Openness high; Conscientiousness high; Extraversion low; Agreeableness high; Neuroticism low,2.0438204
neutral_controls,final_token,9,27,Openness high; Conscientiousness high; Extraversion low; Agreeableness high; Neuroticism high,2.003709
neutral_controls,final_token,9,28,Openness high; Conscientiousness high; Extraversion high; Agreeableness low; Neuroticism low,2.0978918
neutral_controls,final_token,9,29,Openness high; Conscientiousness high; Extraversion high; Agreeableness low; Neuroticism high,2.0589871
neutral_controls,final_token,9,30,Openness high; Conscientiousness high; Extraversion high; Agreeableness high; Neuroticism low,2.0467181
neutral_controls,final_token,9,31,Openness high; Conscientiousness high; Extraversion high; Agreeableness high; Neuroticism high,2.0149734
neutral_controls,final_token,10,0,Openness low; Conscientiousness low; Extraversion low; Agreeableness low; Neuroticism low,2.2333891
neutral_controls,final_token,10,1,Openness low; Conscientiousness low; Extraversion low; Agreeableness low; Neuroticism high,2.3446496
neutral_controls,final_token,10,2,Openness low; Conscientiousness low; Extraversion low; Agreeableness high; Neuroticism low,2.1940312
neutral_controls,final_token,10,3,Openness low; Conscientiousness low; Extraversion low; Agreeableness high; Neuroticism high,2.0006297
neutral_controls,final_token,10,4,Openness low; Conscientiousness low; Extraversion high; Agreeableness low; Neuroticism low,2.3286474
neutral_controls,final_token,10,5,Openness low; Conscientiousness low; Extraversion high; Agreeableness low; Neuroticism high,2.503344
neutral_controls,final_token,10,6,Openness low; Conscientiousness low; Extraversion high; Agreeableness high; Neuroticism low,2.336531
neutral_controls,final_token,10,7,Openness low; Conscientiousness low; Extraversion high; Agreeableness high; Neuroticism high,1.0376195
neutral_controls,final_token,10,8,Openness low; Conscientiousness high; Extraversion low; Agreeableness low; Neuroticism low,2.2757878
neutral_controls,final_token,10,9,Openness low; Conscientiousness high; Extraversion low; Agreeableness low; Neuroticism high,2.403486
neutral_controls,final_token,10,10,Openness low; Conscientiousness high; Extraversion low; Agreeableness high; Neuroticism low,2.324674
neutral_controls,final_token,10,11,Openness low; Conscientiousness high; Extraversion low; Agreeableness high; Neuroticism high,2.147801
neutral_controls,final_token,10,12,Openness low; Conscientiousness high; Extraversion high; Agreeableness low; Neuroticism low,2.4174771
neutral_controls,final_token,10,13,Openness low; Conscientiousness high; Extraversion high; Agreeableness low; Neuroticism high,2.1689947
neutral_controls,final_token,10,14,Openness low; Conscientiousness high; Extraversion high; Agreeableness high; Neuroticism low,2.3478582
neutral_controls,final_token,10,15,Openness low; Conscientiousness high; Extraversion high; Agreeableness high; Neuroticism high,2.075504
neutral_controls,final_token,10,16,Openness high; Conscientiousness low; Extraversion low; Agreeableness low; Neuroticism low,2.2598665
neutral_controls,final_token,10,17,Openness high; Conscientiousness low; Extraversion low; Agreeableness low; Neuroticism high,2.4149332
neutral_controls,final_token,10,18,Openness high; Conscientiousness low; Extraversion low; Agreeableness high; Neuroticism low,1.9317436
neutral_controls,final_token,10,19,Openness high; Conscientiousness low; Extraversion low; Agreeableness high; Neuroticism high,2.3999827
neutral_controls,final_token,10,20,Openness high; Conscientiousness low; Extraversion high; Agreeableness low; Neuroticism low,2.3310914
neutral_controls,final_token,10,21,Openness high; Conscientiousness low; Extraversion high; Agreeableness low; Neuroticism high,2.214272
neutral_controls,final_token,10,22,Openness high; Conscientiousness low; Extraversion high; Agreeableness high; Neuroticism low,1.9302564
neutral_controls,final_token,10,23,Openness high; Conscientiousness low; Extraversion high; Agreeableness high; Neuroticism high,0.84679025
neutral_controls,final_token,10,24,Openness high; Conscientiousness high; Extraversion low; Agreeableness low; Neuroticism low,2.2571838
neutral_controls,final_token,10,25,Openness high; Conscientiousness high; Extraversion low; Agreeableness low; Neuroticism high,2.287359
neutral_controls,final_token,10,26,Openness high; Conscientiousness high; Extraversion low; Agreeableness high; Neuroticism low,2.2464092
neutral_controls,final_token,10,27,Openness high; Conscientiousness high; Extraversion low; Agreeableness high; Neuroticism high,2.1774778
neutral_controls,final_token,10,28,Openness high; Conscientiousness high; Extraversion high; Agreeableness low; Neuroticism low,2.2127874
neutral_controls,final_token,10,29,Openness high; Conscientiousness high; Extraversion high; Agreeableness low; Neuroticism high,2.2333686
neutral_controls,final_token,10,30,Openness high; Conscientiousness high; Extraversion high; Agreeableness high; Neuroticism low,2.2056553
neutral_controls,final_token,10,31,Openness high; Conscientiousness high; Extraversion high; Agreeableness high; Neuroticism high,2.1587741
neutral_controls,final_token,11,0,Openness low; Conscientiousness low; Extraversion low; Agreeableness low; Neuroticism low,2.3267143
neutral_controls,final_token,11,1,Openness low; Conscientiousness low; Extraversion low; Agreeableness low; Neuroticism high,2.4625494
neutral_controls,final_token,11,2,Openness low; Conscientiousness low; Extraversion low; Agreeableness high; Neuroticism low,2.2368667
neutral_controls,final_token,11,3,Openness low; Conscientiousness low; Extraversion low; Agreeableness high; Neuroticism high,2.109604
neutral_controls,final_token,11,4,Openness low; Conscientiousness low; Extraversion high; Agreeableness low; Neuroticism low,2.3910437
neutral_controls,final_token,11,5,Openness low; Conscientiousness low; Extraversion high; Agreeableness low; Neuroticism high,2.5828652
neutral_controls,final_token,11,6,Openness low; Conscientiousness low; Extraversion high; Agreeableness high; Neuroticism low,2.4090602
neutral_controls,final_token,11,7,Openness low; Conscientiousness low; Extraversion high; Agreeableness high; Neuroticism high,1.1510853
neutral_controls,final_token,11,8,Openness low; Conscientiousness high; Extraversion low; Agreeableness low; Neuroticism low,2.3313804
neutral_controls,final_token,11,9,Openness low; Conscientiousness high; Extraversion low; Agreeableness low; Neuroticism high,2.4821165
neutral_controls,final_token,11,10,Openness low; Conscientiousness high; Extraversion low; Agreeableness high; Neuroticism low,2.400806
neutral_controls,final_token,11,11,Openness low; Conscientiousness high; Extraversion low; Agreeableness high; Neuroticism high,2.2274773
neutral_controls,final_token,11,12,Openness low; Conscientiousness high; Extraversion high; Agreeableness low; Neuroticism low,2.4882822
neutral_controls,final_token,11,13,Openness low; Conscientiousness high; Extraversion high; Agreeableness low; Neuroticism high,2.2413008
neutral_controls,final_token,11,14,Openness low; Conscientiousness high; Extraversion high; Agreeableness high; Neuroticism low,2.4353287
neutral_controls,final_token,11,15,Openness low; Conscientiousness high; Extraversion high; Agreeableness high; Neuroticism high,2.1599572
neutral_controls,final_token,11,16,Openness high; Conscientiousness low; Extraversion low; Agreeableness low; Neuroticism low,2.3223102
neutral_controls,final_token,11,17,Openness high; Conscientiousness low; Extraversion low; Agreeableness low; Neuroticism high,2.4508514
neutral_controls,final_token,11,18,Openness high; Conscientiousness low; Extraversion low; Agreeableness high; Neuroticism low,2.107216
neutral_controls,final_token,11,19,Openness high; Conscientiousness low; Extraversion low; Agreeableness high; Neuroticism high,2.4600778
neutral_controls,final_token,11,20,Openness high; Conscientiousness low; Extraversion high; Agreeableness low; Neuroticism low,2.418271
neutral_controls,final_token,11,21,Openness high; Conscientiousness low; Extraversion high; Agreeableness low; Neuroticism high,2.2522883
neutral_controls,final_token,11,22,Openness high; Conscientiousness low; Extraversion high; Agreeableness high; Neuroticism low,2.0338366
neutral_controls,final_token,11,23,Openness high; Conscientiousness low; Extraversion high; Agreeableness high; Neuroticism high,0.9349612
neutral_controls,final_token,11,24,Openness high; Conscientiousness high; Extraversion low; Agreeableness low; Neuroticism low,2.3009481
