representation,prompt_group,pooling_rule,ptype,profile,layer,effect_l2_rms_over_prompts
activation,ipip_stems,final_token,0,Openness low; Conscientiousness low; Extraversion low; Agreeableness low; Neuroticism low,0,0.18052048981189728
activation,naturalistic_behavioral,final_token,20,Openness high; Conscientiousness low; Extraversion high; Agreeableness low; Neuroticism low,1,0.2732563316822052
activation,naturalistic_behavioral,final_token,20,Openness high; Conscientiousness low; Extraversion high; Agreeableness low; Neuroticism low,2,0.48471710085868835
activation,naturalistic_behavioral,final_token,20,Openness high; Conscientiousness low; Extraversion high; Agreeableness low; Neuroticism low,3,0.9168239235877991
activation,naturalistic_behavioral,final_token,20,Openness high; Conscientiousness low; Extraversion high; Agreeableness low; Neuroticism low,4,1.3888148069381714
activation,naturalistic_behavioral,final_token,20,Openness high; Conscientiousness low; Extraversion high; Agreeableness low; Neuroticism low,5,1.9034343957901
activation,naturalistic_behavioral,final_token,20,Openness high; Conscientiousness low; Extraversion high; Agreeableness low; Neuroticism low,6,2.268005847930908
activation,naturalistic_behavioral,final_token,20,Openness high; Conscientiousness low; Extraversion high; Agreeableness low; Neuroticism low,7,2.8106024265289307
activation,naturalistic_behavioral,final_token,20,Openness high; Conscientiousness low; Extraversion high; Agreeableness low; Neuroticism low,8,3.1856110095977783
activation,naturalistic_behavioral,final_token,20,Openness high; Conscientiousness low; Extraversion high; Agreeableness low; Neuroticism low,9,3.5462427139282227
activation,naturalistic_behavioral,final_token,20,Openness high; Conscientiousness low; Extraversion high; Agreeableness low; Neuroticism low,10,3.868145227432251
activation,naturalistic_behavioral,final_token,20,Openness high; Conscientiousness low; Extraversion high; Agreeableness low; Neuroticism low,11,4.120517730712891
activation,naturalistic_behavioral,final_token,20,Openness high; Conscientiousness low; Extraversion high; Agreeableness low; Neuroticism low,12,4.516054153442383
activation,naturalistic_behavioral,final_token,20,Openness high; Conscientiousness low; Extraversion high; Agreeableness low; Neuroticism low,13,4.964900970458984
activation,naturalistic_behavioral,final_token,20,Openness high; Conscientiousness low; Extraversion high; Agreeableness low; Neuroticism low,14,5.271249294281006
activation,naturalistic_behavioral,final_token,20,Openness high; Conscientiousness low; Extraversion high; Agreeableness low; Neuroticism low,15,5.64847469329834
activation,naturalistic_behavioral,final_token,20,Openness high; Conscientiousness low; Extraversion high; Agreeableness low; Neuroticism low,16,6.246255397796631
activation,naturalistic_behavioral,final_token,20,Openness high; Conscientiousness low; Extraversion high; Agreeableness low; Neuroticism low,17,7.184885025024414
activation,naturalistic_behavioral,final_token,20,Openness high; Conscientiousness low; Extraversion high; Agreeableness low; Neuroticism low,18,8.024333953857422
activation,naturalistic_behavioral,final_token,20,Openness high; Conscientiousness low; Extraversion high; Agreeableness low; Neuroticism low,19,8.681000709533691
activation,naturalistic_behavioral,final_token,20,Openness high; Conscientiousness low; Extraversion high; Agreeableness low; Neuroticism low,20,9.43502426147461
activation,naturalistic_behavioral,final_token,20,Openness high; Conscientiousness low; Extraversion high; Agreeableness low; Neuroticism low,21,10.873583793640137
activation,naturalistic_behavioral,final_token,20,Openness high; Conscientiousness low; Extraversion high; Agreeableness low; Neuroticism low,22,12.184568405151367
activation,naturalistic_behavioral,final_token,20,Openness high; Conscientiousness low; Extraversion high; Agreeableness low; Neuroticism low,23,13.576181411743164
activation,naturalistic_behavioral,final_token,20,Openness high; Conscientiousness low; Extraversion high; Agreeableness low; Neuroticism low,24,14.836077690124512
activation,naturalistic_behavioral,final_token,20,Openness high; Conscientiousness low; Extraversion high; Agreeableness low; Neuroticism low,25,16.200984954833984
activation,naturalistic_behavioral,final_token,20,Openness high; Conscientiousness low; Extraversion high; Agreeableness low; Neuroticism low,26,17.66956901550293
activation,naturalistic_behavioral,final_token,20,Openness high; Conscientiousness low; Extraversion high; Agreeableness low; Neuroticism low,27,19.243953704833984
activation,naturalistic_behavioral,final_token,20,Openness high; Conscientiousness low; Extraversion high; Agreeableness low; Neuroticism low,28,20.899507522583008
activation,naturalistic_behavioral,final_token,20,Openness high; Conscientiousness low; Extraversion high; Agreeableness low; Neuroticism low,29,23.547914505004883
activation,naturalistic_behavioral,final_token,20,Openness high; Conscientiousness low; Extraversion high; Agreeableness low; Neuroticism low,30,28.863359451293945
activation,naturalistic_behavioral,final_token,20,Openness high; Conscientiousness low; Extraversion high; Agreeableness low; Neuroticism low,31,48.73212814331055
activation,naturalistic_behavioral,final_token,21,Openness high; Conscientiousness low; Extraversion high; Agreeableness low; Neuroticism high,0,0.12098641693592072
activation,naturalistic_behavioral,final_token,21,Openness high; Conscientiousness low; Extraversion high; Agreeableness low; Neuroticism high,1,0.26467666029930115
activation,naturalistic_behavioral,final_token,21,Openness high; Conscientiousness low; Extraversion high; Agreeableness low; Neuroticism high,2,0.5045279264450073
activation,naturalistic_behavioral,final_token,21,Openness high; Conscientiousness low; Extraversion high; Agreeableness low; Neuroticism high,3,0.9417293071746826
activation,naturalistic_behavioral,final_token,21,Openness high; Conscientiousness low; Extraversion high; Agreeableness low; Neuroticism high,4,1.445212721824646
activation,naturalistic_behavioral,final_token,21,Openness high; Conscientiousness low; Extraversion high; Agreeableness low; Neuroticism high,5,1.9147714376449585
activation,naturalistic_behavioral,final_token,21,Openness high; Conscientiousness low; Extraversion high; Agreeableness low; Neuroticism high,6,2.2236602306365967
activation,naturalistic_behavioral,final_token,21,Openness high; Conscientiousness low; Extraversion high; Agreeableness low; Neuroticism high,7,2.686657667160034
activation,naturalistic_behavioral,final_token,21,Openness high; Conscientiousness low; Extraversion high; Agreeableness low; Neuroticism high,8,3.056210994720459
activation,naturalistic_behavioral,final_token,21,Openness high; Conscientiousness low; Extraversion high; Agreeableness low; Neuroticism high,9,3.5143134593963623
activation,naturalistic_behavioral,final_token,21,Openness high; Conscientiousness low; Extraversion high; Agreeableness low; Neuroticism high,10,3.7914485931396484
activation,naturalistic_behavioral,final_token,21,Openness high; Conscientiousness low; Extraversion high; Agreeableness low; Neuroticism high,11,4.02177619934082
activation,naturalistic_behavioral,final_token,21,Openness high; Conscientiousness low; Extraversion high; Agreeableness low; Neuroticism high,12,4.402256488800049
activation,naturalistic_behavioral,final_token,21,Openness high; Conscientiousness low; Extraversion high; Agreeableness low; Neuroticism high,13,4.926621437072754
activation,naturalistic_behavioral,final_token,21,Openness high; Conscientiousness low; Extraversion high; Agreeableness low; Neuroticism high,14,5.216178894042969
activation,naturalistic_behavioral,final_token,21,Openness high; Conscientiousness low; Extraversion high; Agreeableness low; Neuroticism high,15,5.594127178192139
activation,naturalistic_behavioral,final_token,21,Openness high; Conscientiousness low; Extraversion high; Agreeableness low; Neuroticism high,16,6.144632816314697
activation,naturalistic_behavioral,final_token,21,Openness high; Conscientiousness low; Extraversion high; Agreeableness low; Neuroticism high,17,7.3135294914245605
activation,naturalistic_behavioral,final_token,21,Openness high; Conscientiousness low; Extraversion high; Agreeableness low; Neuroticism high,18,8.227519989013672
activation,naturalistic_behavioral,final_token,21,Openness high; Conscientiousness low; Extraversion high; Agreeableness low; Neuroticism high,19,8.924821853637695
activation,naturalistic_behavioral,final_token,21,Openness high; Conscientiousness low; Extraversion high; Agreeableness low; Neuroticism high,20,9.66559886932373
activation,naturalistic_behavioral,final_token,21,Openness high; Conscientiousness low; Extraversion high; Agreeableness low; Neuroticism high,21,11.306344032287598
activation,naturalistic_behavioral,final_token,21,Openness high; Conscientiousness low; Extraversion high; Agreeableness low; Neuroticism high,22,12.60682201385498
activation,naturalistic_behavioral,final_token,21,Openness high; Conscientiousness low; Extraversion high; Agreeableness low; Neuroticism high,23,14.090235710144043
activation,naturalistic_behavioral,final_token,21,Openness high; Conscientiousness low; Extraversion high; Agreeableness low; Neuroticism high,24,15.247076988220215
activation,naturalistic_behavioral,final_token,21,Openness high; Conscientiousness low; Extraversion high; Agreeableness low; Neuroticism high,25,16.579450607299805
activation,naturalistic_behavioral,final_token,21,Openness high; Conscientiousness low; Extraversion high; Agreeableness low; Neuroticism high,26,18.20461082458496
activation,naturalistic_behavioral,final_token,21,Openness high; Conscientiousness low; Extraversion high; Agreeableness low; Neuroticism high,27,19.771398544311523
activation,naturalistic_behavioral,final_token,21,Openness high; Conscientiousness low; Extraversion high; Agreeableness low; Neuroticism high,28,21.465396881103516
activation,naturalistic_behavioral,final_token,21,Openness high; Conscientiousness low; Extraversion high; Agreeableness low; Neuroticism high,29,24.283302307128906
activation,naturalistic_behavioral,final_token,21,Openness high; Conscientiousness low; Extraversion high; Agreeableness low; Neuroticism high,30,29.678363800048828
activation,naturalistic_behavioral,final_token,21,Openness high; Conscientiousness low; Extraversion high; Agreeableness low; Neuroticism high,31,49.14313507080078
activation,naturalistic_behavioral,final_token,22,Openness high; Conscientiousness low; Extraversion high; Agreeableness high; Neuroticism low,0,0.12680941820144653
activation,naturalistic_behavioral,final_token,22,Openness high; Conscientiousness low; Extraversion high; Agreeableness high; Neuroticism low,1,0.2436813861131668
activation,naturalistic_behavioral,final_token,22,Openness high; Conscientiousness low; Extraversion high; Agreeableness high; Neuroticism low,2,0.41874298453330994
activation,naturalistic_behavioral,final_token,22,Openness high; Conscientiousness low; Extraversion high; Agreeableness high; Neuroticism low,3,0.775965690612793
activation,naturalistic_behavioral,final_token,22,Openness high; Conscientiousness low; Extraversion high; Agreeableness high; Neuroticism low,4,1.1591100692749023
activation,naturalistic_behavioral,final_token,22,Openness high; Conscientiousness low; Extraversion high; Agreeableness high; Neuroticism low,5,1.5358208417892456
activation,naturalistic_behavioral,final_token,22,Openness high; Conscientiousness low; Extraversion high; Agreeableness high; Neuroticism low,6,1.8492529392242432
activation,naturalistic_behavioral,final_token,22,Openness high; Conscientiousness low; Extraversion high; Agreeableness high; Neuroticism low,7,2.3664610385894775
activation,naturalistic_behavioral,final_token,22,Openness high; Conscientiousness low; Extraversion high; Agreeableness high; Neuroticism low,8,2.7439639568328857
activation,naturalistic_behavioral,final_token,22,Openness high; Conscientiousness low; Extraversion high; Agreeableness high; Neuroticism low,9,3.1046693325042725
activation,naturalistic_behavioral,final_token,22,Openness high; Conscientiousness low; Extraversion high; Agreeableness high; Neuroticism low,10,3.377204179763794
activation,naturalistic_behavioral,final_token,22,Openness high; Conscientiousness low; Extraversion high; Agreeableness high; Neuroticism low,11,3.6945009231567383
activation,naturalistic_behavioral,final_token,22,Openness high; Conscientiousness low; Extraversion high; Agreeableness high; Neuroticism low,12,4.1275506019592285
activation,naturalistic_behavioral,final_token,22,Openness high; Conscientiousness low; Extraversion high; Agreeableness high; Neuroticism low,13,4.470137596130371
activation,naturalistic_behavioral,final_token,22,Openness high; Conscientiousness low; Extraversion high; Agreeableness high; Neuroticism low,14,4.678346633911133
activation,naturalistic_behavioral,final_token,22,Openness high; Conscientiousness low; Extraversion high; Agreeableness high; Neuroticism low,15,5.0429863929748535
activation,naturalistic_behavioral,final_token,22,Openness high; Conscientiousness low; Extraversion high; Agreeableness high; Neuroticism low,16,5.605922222137451
activation,naturalistic_behavioral,final_token,22,Openness high; Conscientiousness low; Extraversion high; Agreeableness high; Neuroticism low,17,6.463728904724121
activation,naturalistic_behavioral,final_token,22,Openness high; Conscientiousness low; Extraversion high; Agreeableness high; Neuroticism low,18,7.278670787811279
activation,naturalistic_behavioral,final_token,22,Openness high; Conscientiousness low; Extraversion high; Agreeableness high; Neuroticism low,19,7.873808860778809
activation,naturalistic_behavioral,final_token,22,Openness high; Conscientiousness low; Extraversion high; Agreeableness high; Neuroticism low,20,8.564772605895996
activation,naturalistic_behavioral,final_token,22,Openness high; Conscientiousness low; Extraversion high; Agreeableness high; Neuroticism low,21,9.897661209106445
activation,naturalistic_behavioral,final_token,22,Openness high; Conscientiousness low; Extraversion high; Agreeableness high; Neuroticism low,22,11.027474403381348
activation,naturalistic_behavioral,final_token,22,Openness high; Conscientiousness low; Extraversion high; Agreeableness high; Neuroticism low,23,12.258455276489258
activation,naturalistic_behavioral,final_token,22,Openness high; Conscientiousness low; Extraversion high; Agreeableness high; Neuroticism low,24,13.302724838256836
activation,naturalistic_behavioral,final_token,22,Openness high; Conscientiousness low; Extraversion high; Agreeableness high; Neuroticism low,25,14.535497665405273
activation,naturalistic_behavioral,final_token,22,Openness high; Conscientiousness low; Extraversion high; Agreeableness high; Neuroticism low,26,15.878433227539062
activation,naturalistic_behavioral,final_token,22,Openness high; Conscientiousness low; Extraversion high; Agreeableness high; Neuroticism low,27,17.23436737060547
activation,naturalistic_behavioral,final_token,22,Openness high; Conscientiousness low; Extraversion high; Agreeableness high; Neuroticism low,28,18.6246337890625
activation,naturalistic_behavioral,final_token,22,Openness high; Conscientiousness low; Extraversion high; Agreeableness high; Neuroticism low,29,20.936861038208008
activation,naturalistic_behavioral,final_token,22,Openness high; Conscientiousness low; Extraversion high; Agreeableness high; Neuroticism low,30,25.300804138183594
activation,naturalistic_behavioral,final_token,22,Openness high; Conscientiousness low; Extraversion high; Agreeableness high; Neuroticism low,31,40.790645599365234
activation,naturalistic_behavioral,final_token,23,Openness high; Conscientiousness low; Extraversion high; Agreeableness high; Neuroticism high,0,0.0433567650616169
activation,naturalistic_behavioral,final_token,23,Openness high; Conscientiousness low; Extraversion high; Agreeableness high; Neuroticism high,1,0.09062231332063675
activation,naturalistic_behavioral,final_token,23,Openness high; Conscientiousness low; Extraversion high; Agreeableness high; Neuroticism high,2,0.16714978218078613
activation,naturalistic_behavioral,final_token,23,Openness high; Conscientiousness low; Extraversion high; Agreeableness high; Neuroticism high,3,0.3271869421005249
activation,naturalistic_behavioral,final_token,23,Openness high; Conscientiousness low; Extraversion high; Agreeableness high; Neuroticism high,4,0.4846883714199066
activation,naturalistic_behavioral,final_token,23,Openness high; Conscientiousness low; Extraversion high; Agreeableness high; Neuroticism high,5,0.6437457203865051
activation,naturalistic_behavioral,final_token,23,Openness high; Conscientiousness low; Extraversion high; Agreeableness high; Neuroticism high,6,0.7478707432746887
activation,naturalistic_behavioral,final_token,23,Openness high; Conscientiousness low; Extraversion high; Agreeableness high; Neuroticism high,7,0.913512110710144
activation,naturalistic_behavioral,final_token,23,Openness high; Conscientiousness low; Extraversion high; Agreeableness high; Neuroticism high,8,1.0869766473770142
activation,naturalistic_behavioral,final_token,23,Openness high; Conscientiousness low; Extraversion high; Agreeableness high; Neuroticism high,9,1.3310459852218628
activation,naturalistic_behavioral,final_token,23,Openness high; Conscientiousness low; Extraversion high; Agreeableness high; Neuroticism high,10,1.5393179655075073
activation,naturalistic_behavioral,final_token,23,Openness high; Conscientiousness low; Extraversion high; Agreeableness high; Neuroticism high,11,1.7132943868637085
activation,naturalistic_behavioral,final_token,23,Openness high; Conscientiousness low; Extraversion high; Agreeableness high; Neuroticism high,12,1.9785505533218384
activation,naturalistic_behavioral,final_token,23,Openness high; Conscientiousness low; Extraversion high; Agreeableness high; Neuroticism high,13,2.366564989089966
activation,naturalistic_behavioral,final_token,23,Openness high; Conscientiousness low; Extraversion high; Agreeableness high; Neuroticism high,14,2.6407430171966553
activation,naturalistic_behavioral,final_token,23,Openness high; Conscientiousness low; Extraversion high; Agreeableness high; Neuroticism high,15,2.9990429878234863
activation,naturalistic_behavioral,final_token,23,Openness high; Conscientiousness low; Extraversion high; Agreeableness high; Neuroticism high,16,3.4055237770080566
activation,naturalistic_behavioral,final_token,23,Openness high; Conscientiousness low; Extraversion high; Agreeableness high; Neuroticism high,17,4.124664306640625
activation,naturalistic_behavioral,final_token,23,Openness high; Conscientiousness low; Extraversion high; Agreeableness high; Neuroticism high,18,4.7426042556762695
activation,naturalistic_behavioral,final_token,23,Openness high; Conscientiousness low; Extraversion high; Agreeableness high; Neuroticism high,19,5.239431381225586
activation,naturalistic_behavioral,final_token,23,Openness high; Conscientiousness low; Extraversion high; Agreeableness high; Neuroticism high,20,5.775505065917969
activation,naturalistic_behavioral,final_token,23,Openness high; Conscientiousness low; Extraversion high; Agreeableness high; Neuroticism high,21,6.9051995277404785
activation,naturalistic_behavioral,final_token,23,Openness high; Conscientiousness low; Extraversion high; Agreeableness high; Neuroticism high,22,7.788436412811279
activation,naturalistic_behavioral,final_token,23,Openness high; Conscientiousness low; Extraversion high; Agreeableness high; Neuroticism high,23,8.828259468078613
activation,naturalistic_behavioral,final_token,23,Openness high; Conscientiousness low; Extraversion high; Agreeableness high; Neuroticism high,24,9.542515754699707
activation,naturalistic_behavioral,final_token,23,Openness high; Conscientiousness low; Extraversion high; Agreeableness high; Neuroticism high,25,10.449996948242188
activation,naturalistic_behavioral,final_token,23,Openness high; Conscientiousness low; Extraversion high; Agreeableness high; Neuroticism high,26,11.376150131225586
activation,naturalistic_behavioral,final_token,23,Openness high; Conscientiousness low; Extraversion high; Agreeableness high; Neuroticism high,27,12.348611831665039
activation,naturalistic_behavioral,final_token,23,Openness high; Conscientiousness low; Extraversion high; Agreeableness high; Neuroticism high,28,13.333708763122559
activation,naturalistic_behavioral,final_token,23,Openness high; Conscientiousness low; Extraversion high; Agreeableness high; Neuroticism high,29,15.028502464294434
activation,naturalistic_behavioral,final_token,23,Openness high; Conscientiousness low; Extraversion high; Agreeableness high; Neuroticism high,30,18.137868881225586
activation,naturalistic_behavioral,final_token,23,Openness high; Conscientiousness low; Extraversion high; Agreeableness high; Neuroticism high,31,29.818574905395508
activation,naturalistic_behavioral,final_token,24,Openness high; Conscientiousness high; Extraversion low; Agreeableness low; Neuroticism low,0,0.13308294117450714
activation,naturalistic_behavioral,final_token,24,Openness high; Conscientiousness high; Extraversion low; Agreeableness low; Neuroticism low,1,0.2968485653400421
activation,naturalistic_behavioral,final_token,24,Openness high; Conscientiousness high; Extraversion low; Agreeableness low; Neuroticism low,2,0.5287376046180725
activation,naturalistic_behavioral,final_token,24,Openness high; Conscientiousness high; Extraversion low; Agreeableness low; Neuroticism low,3,0.9667378067970276
activation,naturalistic_behavioral,final_token,24,Openness high; Conscientiousness high; Extraversion low; Agreeableness low; Neuroticism low,4,1.4605485200881958
activation,naturalistic_behavioral,final_token,24,Openness high; Conscientiousness high; Extraversion low; Agreeableness low; Neuroticism low,5,1.9564261436462402
activation,naturalistic_behavioral,final_token,24,Openness high; Conscientiousness high; Extraversion low; Agreeableness low; Neuroticism low,6,2.3217668533325195
activation,naturalistic_behavioral,final_token,24,Openness high; Conscientiousness high; Extraversion low; Agreeableness low; Neuroticism low,7,2.839867115020752
activation,naturalistic_behavioral,final_token,24,Openness high; Conscientiousness high; Extraversion low; Agreeableness low; Neuroticism low,8,3.1821787357330322
activation,naturalistic_behavioral,final_token,24,Openness high; Conscientiousness high; Extraversion low; Agreeableness low; Neuroticism low,9,3.6140921115875244
activation,naturalistic_behavioral,final_token,24,Openness high; Conscientiousness high; Extraversion low; Agreeableness low; Neuroticism low,10,3.975126028060913
activation,naturalistic_behavioral,final_token,24,Openness high; Conscientiousness high; Extraversion low; Agreeableness low; Neuroticism low,11,4.260047435760498
activation,naturalistic_behavioral,final_token,24,Openness high; Conscientiousness high; Extraversion low; Agreeableness low; Neuroticism low,12,4.719564437866211
activation,naturalistic_behavioral,final_token,24,Openness high; Conscientiousness high; Extraversion low; Agreeableness low; Neuroticism low,13,5.264865875244141
activation,naturalistic_behavioral,final_token,24,Openness high; Conscientiousness high; Extraversion low; Agreeableness low; Neuroticism low,14,5.596202373504639
activation,naturalistic_behavioral,final_token,24,Openness high; Conscientiousness high; Extraversion low; Agreeableness low; Neuroticism low,15,6.086459636688232
activation,naturalistic_behavioral,final_token,24,Openness high; Conscientiousness high; Extraversion low; Agreeableness low; Neuroticism low,16,6.798796653747559
activation,naturalistic_behavioral,final_token,24,Openness high; Conscientiousness high; Extraversion low; Agreeableness low; Neuroticism low,17,7.840667724609375
activation,naturalistic_behavioral,final_token,24,Openness high; Conscientiousness high; Extraversion low; Agreeableness low; Neuroticism low,18,8.78504467010498
activation,naturalistic_behavioral,final_token,24,Openness high; Conscientiousness high; Extraversion low; Agreeableness low; Neuroticism low,19,9.461798667907715
activation,naturalistic_behavioral,final_token,24,Openness high; Conscientiousness high; Extraversion low; Agreeableness low; Neuroticism low,20,10.279223442077637
activation,naturalistic_behavioral,final_token,24,Openness high; Conscientiousness high; Extraversion low; Agreeableness low; Neuroticism low,21,11.759356498718262
activation,naturalistic_behavioral,final_token,24,Openness high; Conscientiousness high; Extraversion low; Agreeableness low; Neuroticism low,22,13.143856048583984
activation,naturalistic_behavioral,final_token,24,Openness high; Conscientiousness high; Extraversion low; Agreeableness low; Neuroticism low,23,14.665538787841797
activation,naturalistic_behavioral,final_token,24,Openness high; Conscientiousness high; Extraversion low; Agreeableness low; Neuroticism low,24,15.910897254943848
activation,naturalistic_behavioral,final_token,24,Openness high; Conscientiousness high; Extraversion low; Agreeableness low; Neuroticism low,25,17.30221176147461
activation,naturalistic_behavioral,final_token,24,Openness high; Conscientiousness high; Extraversion low; Agreeableness low; Neuroticism low,26,18.981754302978516
activation,naturalistic_behavioral,final_token,24,Openness high; Conscientiousness high; Extraversion low; Agreeableness low; Neuroticism low,27,20.577354431152344
activation,naturalistic_behavioral,final_token,24,Openness high; Conscientiousness high; Extraversion low; Agreeableness low; Neuroticism low,28,22.40976333618164
activation,naturalistic_behavioral,final_token,24,Openness high; Conscientiousness high; Extraversion low; Agreeableness low; Neuroticism low,29,25.24814796447754
activation,naturalistic_behavioral,final_token,24,Openness high; Conscientiousness high; Extraversion low; Agreeableness low; Neuroticism low,30,30.67704963684082
activation,naturalistic_behavioral,final_token,24,Openness high; Conscientiousness high; Extraversion low; Agreeableness low; Neuroticism low,31,51.56272888183594
activation,naturalistic_behavioral,final_token,25,Openness high; Conscientiousness high; Extraversion low; Agreeableness low; Neuroticism high,0,0.1576065719127655
activation,naturalistic_behavioral,final_token,25,Openness high; Conscientiousness high; Extraversion low; Agreeableness low; Neuroticism high,1,0.3573698103427887
activation,naturalistic_behavioral,final_token,25,Openness high; Conscientiousness high; Extraversion low; Agreeableness low; Neuroticism high,2,0.6132623553276062
activation,naturalistic_behavioral,final_token,25,Openness high; Conscientiousness high; Extraversion low; Agreeableness low; Neuroticism high,3,1.1020485162734985
activation,naturalistic_behavioral,final_token,25,Openness high; Conscientiousness high; Extraversion low; Agreeableness low; Neuroticism high,4,1.6057273149490356
activation,naturalistic_behavioral,final_token,25,Openness high; Conscientiousness high; Extraversion low; Agreeableness low; Neuroticism high,5,2.1232869625091553
activation,naturalistic_behavioral,final_token,25,Openness high; Conscientiousness high; Extraversion low; Agreeableness low; Neuroticism high,6,2.495002269744873
activation,naturalistic_behavioral,final_token,25,Openness high; Conscientiousness high; Extraversion low; Agreeableness low; Neuroticism high,7,3.017773389816284
activation,naturalistic_behavioral,final_token,25,Openness high; Conscientiousness high; Extraversion low; Agreeableness low; Neuroticism high,8,3.428067207336426
activation,naturalistic_behavioral,final_token,25,Openness high; Conscientiousness high; Extraversion low; Agreeableness low; Neuroticism high,9,3.8203606605529785
activation,naturalistic_behavioral,final_token,25,Openness high; Conscientiousness high; Extraversion low; Agreeableness low; Neuroticism high,10,4.151740550994873
activation,naturalistic_behavioral,final_token,25,Openness high; Conscientiousness high; Extraversion low; Agreeableness low; Neuroticism high,11,4.414287090301514
activation,naturalistic_behavioral,final_token,25,Openness high; Conscientiousness high; Extraversion low; Agreeableness low; Neuroticism high,12,4.786976337432861
activation,naturalistic_behavioral,final_token,25,Openness high; Conscientiousness high; Extraversion low; Agreeableness low; Neuroticism high,13,5.321850776672363
activation,naturalistic_behavioral,final_token,25,Openness high; Conscientiousness high; Extraversion low; Agreeableness low; Neuroticism high,14,5.612453460693359
activation,naturalistic_behavioral,final_token,25,Openness high; Conscientiousness high; Extraversion low; Agreeableness low; Neuroticism high,15,6.069432258605957
activation,naturalistic_behavioral,final_token,25,Openness high; Conscientiousness high; Extraversion low; Agreeableness low; Neuroticism high,16,6.78213357925415
activation,naturalistic_behavioral,final_token,25,Openness high; Conscientiousness high; Extraversion low; Agreeableness low; Neuroticism high,17,7.714598178863525
activation,naturalistic_behavioral,final_token,25,Openness high; Conscientiousness high; Extraversion low; Agreeableness low; Neuroticism high,18,8.6559476852417
activation,naturalistic_behavioral,final_token,25,Openness high; Conscientiousness high; Extraversion low; Agreeableness low; Neuroticism high,19,9.34775447845459
activation,naturalistic_behavioral,final_token,25,Openness high; Conscientiousness high; Extraversion low; Agreeableness low; Neuroticism high,20,10.125029563903809
activation,naturalistic_behavioral,final_token,25,Openness high; Conscientiousness high; Extraversion low; Agreeableness low; Neuroticism high,21,11.574888229370117
activation,naturalistic_behavioral,final_token,25,Openness high; Conscientiousness high; Extraversion low; Agreeableness low; Neuroticism high,22,12.876984596252441
activation,naturalistic_behavioral,final_token,25,Openness high; Conscientiousness high; Extraversion low; Agreeableness low; Neuroticism high,23,14.286734580993652
activation,naturalistic_behavioral,final_token,25,Openness high; Conscientiousness high; Extraversion low; Agreeableness low; Neuroticism high,24,15.516582489013672
activation,naturalistic_behavioral,final_token,25,Openness high; Conscientiousness high; Extraversion low; Agreeableness low; Neuroticism high,25,16.914897918701172
activation,naturalistic_behavioral,final_token,25,Openness high; Conscientiousness high; Extraversion low; Agreeableness low; Neuroticism high,26,18.484600067138672
activation,naturalistic_behavioral,final_token,25,Openness high; Conscientiousness high; Extraversion low; Agreeableness low; Neuroticism high,27,20.072755813598633
activation,naturalistic_behavioral,final_token,25,Openness high; Conscientiousness high; Extraversion low; Agreeableness low; Neuroticism high,28,21.83892822265625
activation,naturalistic_behavioral,final_token,25,Openness high; Conscientiousness high; Extraversion low; Agreeableness low; Neuroticism high,29,24.600021362304688
activation,naturalistic_behavioral,final_token,25,Openness high; Conscientiousness high; Extraversion low; Agreeableness low; Neuroticism high,30,30.264650344848633
activation,naturalistic_behavioral,final_token,25,Openness high; Conscientiousness high; Extraversion low; Agreeableness low; Neuroticism high,31,52.38396453857422
activation,naturalistic_behavioral,final_token,26,Openness high; Conscientiousness high; Extraversion low; Agreeableness high; Neuroticism low,0,0.13048143684864044
activation,naturalistic_behavioral,final_token,26,Openness high; Conscientiousness high; Extraversion low; Agreeableness high; Neuroticism low,1,0.27863481640815735
activation,naturalistic_behavioral,final_token,26,Openness high; Conscientiousness high; Extraversion low; Agreeableness high; Neuroticism low,2,0.4862702786922455
activation,naturalistic_behavioral,final_token,26,Openness high; Conscientiousness high; Extraversion low; Agreeableness high; Neuroticism low,3,0.8856223821640015
activation,naturalistic_behavioral,final_token,26,Openness high; Conscientiousness high; Extraversion low; Agreeableness high; Neuroticism low,4,1.3290952444076538
activation,naturalistic_behavioral,final_token,26,Openness high; Conscientiousness high; Extraversion low; Agreeableness high; Neuroticism low,5,1.8407032489776611
activation,naturalistic_behavioral,final_token,26,Openness high; Conscientiousness high; Extraversion low; Agreeableness high; Neuroticism low,6,2.173344850540161
activation,naturalistic_behavioral,final_token,26,Openness high; Conscientiousness high; Extraversion low; Agreeableness high; Neuroticism low,7,2.6542046070098877
activation,naturalistic_behavioral,final_token,26,Openness high; Conscientiousness high; Extraversion low; Agreeableness high; Neuroticism low,8,3.0698466300964355
activation,naturalistic_behavioral,final_token,26,Openness high; Conscientiousness high; Extraversion low; Agreeableness high; Neuroticism low,9,3.555814743041992
activation,naturalistic_behavioral,final_token,26,Openness high; Conscientiousness high; Extraversion low; Agreeableness high; Neuroticism low,10,3.89156436920166
activation,naturalistic_behavioral,final_token,26,Openness high; Conscientiousness high; Extraversion low; Agreeableness high; Neuroticism low,11,4.182617664337158
activation,naturalistic_behavioral,final_token,26,Openness high; Conscientiousness high; Extraversion low; Agreeableness high; Neuroticism low,12,4.5974836349487305
activation,naturalistic_behavioral,final_token,26,Openness high; Conscientiousness high; Extraversion low; Agreeableness high; Neuroticism low,13,5.175310134887695
activation,naturalistic_behavioral,final_token,26,Openness high; Conscientiousness high; Extraversion low; Agreeableness high; Neuroticism low,14,5.468428611755371
