mapping_id,position_order_high_to_low_weight,polarity_inverted,is_intended_mapping,behavioral_interface,behavioral_binary_correlation,behavioral_target_directed_count_of_20,behavioral_hamming_distance_of_20,activation_binary_pearson_median,activation_binary_spearman_median
positions=NOCEA;polarity=high_is_1,NOCEA,False,False,B_context_calibrated_labels,0.09723798076446837,8,11,-0.1164417087902701,-0.05797710356524484
positions=NOCEA;polarity=high_is_1,NOCEA,False,False,C_calibrated_verbal_anchors,-0.0775748194858068,9,10,-0.1164417087902701,-0.05797710356524484
positions=NOCEA;polarity=inverted,NOCEA,True,False,A_label_rotation,-0.31147484354539545,7,13,-0.1164417087902701,-0.05797710356524484
positions=NOCEA;polarity=inverted,NOCEA,True,False,B_context_calibrated_labels,-0.09723798076446837,12,9,-0.1164417087902701,-0.05797710356524484
positions=NOCEA;polarity=inverted,NOCEA,True,False,C_calibrated_verbal_anchors,0.07757481948580679,11,10,-0.1164417087902701,-0.05797710356524484
positions=NOCAE;polarity=high_is_1,NOCAE,False,False,A_label_rotation,-0.06722994440771124,11,9,-0.1164417087902701,-0.05797710356524484
positions=NOCAE;polarity=high_is_1,NOCAE,False,False,B_context_calibrated_labels,0.2688706902887611,8,9,-0.1164417087902701,-0.05797710356524484
positions=NOCAE;polarity=high_is_1,NOCAE,False,False,C_calibrated_verbal_anchors,0.16829532837530803,11,8,-0.1164417087902701,-0.05797710356524484
positions=NOCAE;polarity=inverted,NOCAE,True,False,A_label_rotation,0.06722994440771124,9,11,-0.1164417087902701,-0.05797710356524484
positions=NOCAE;polarity=inverted,NOCAE,True,False,B_context_calibrated_labels,-0.2688706902887611,12,11,-0.1164417087902701,-0.05797710356524484
positions=NOCAE;polarity=inverted,NOCAE,True,False,C_calibrated_verbal_anchors,-0.16829532837530803,9,12,-0.1164417087902701,-0.05797710356524484
positions=NOECA;polarity=high_is_1,NOECA,False,False,A_label_rotation,0.31147484354539545,13,7,-0.1164417087902701,-0.05797710356524484
positions=NOECA;polarity=high_is_1,NOECA,False,False,B_context_calibrated_labels,0.09723798076446837,8,11,-0.1164417087902701,-0.05797710356524484
positions=NOECA;polarity=high_is_1,NOECA,False,False,C_calibrated_verbal_anchors,-0.0775748194858068,9,10,-0.1164417087902701,-0.05797710356524484
positions=NOECA;polarity=inverted,NOECA,True,False,A_label_rotation,-0.31147484354539545,7,13,-0.1164417087902701,-0.05797710356524484
positions=NOECA;polarity=inverted,NOECA,True,False,B_context_calibrated_labels,-0.09723798076446837,12,9,-0.1164417087902701,-0.05797710356524484
positions=NOECA;polarity=inverted,NOECA,True,False,C_calibrated_verbal_anchors,0.07757481948580679,11,10,-0.1164417087902701,-0.05797710356524484
positions=NOEAC;polarity=high_is_1,NOEAC,False,False,A_label_rotation,0.1280956464455865,11,7,-0.1164417087902701,-0.05797710356524484
positions=NOEAC;polarity=high_is_1,NOEAC,False,False,B_context_calibrated_labels,0.14536431168505018,8,9,-0.1164417087902701,-0.05797710356524484
positions=NOEAC;polarity=high_is_1,NOEAC,False,False,C_calibrated_verbal_anchors,0.02818707845597961,9,8,-0.1164417087902701,-0.05797710356524484
positions=NOEAC;polarity=inverted,NOEAC,True,False,A_label_rotation,-0.1280956464455865,9,13,-0.1164417087902701,-0.05797710356524484
positions=NOEAC;polarity=inverted,NOEAC,True,False,B_context_calibrated_labels,-0.1453643116850502,12,11,-0.1164417087902701,-0.05797710356524484
positions=NOEAC;polarity=inverted,NOEAC,True,False,C_calibrated_verbal_anchors,-0.028187078455979595,11,12,-0.1164417087902701,-0.05797710356524484
positions=NOACE;polarity=high_is_1,NOACE,False,False,A_label_rotation,-0.06722994440771124,11,9,-0.1164417087902701,-0.05797710356524484
positions=NOACE;polarity=high_is_1,NOACE,False,False,B_context_calibrated_labels,0.2688706902887611,8,9,-0.1164417087902701,-0.05797710356524484
positions=NOACE;polarity=high_is_1,NOACE,False,False,C_calibrated_verbal_anchors,0.16829532837530803,11,8,-0.1164417087902701,-0.05797710356524484
positions=NOACE;polarity=inverted,NOACE,True,False,A_label_rotation,0.06722994440771124,9,11,-0.1164417087902701,-0.05797710356524484
positions=NOACE;polarity=inverted,NOACE,True,False,B_context_calibrated_labels,-0.2688706902887611,12,11,-0.1164417087902701,-0.05797710356524484
positions=NOACE;polarity=inverted,NOACE,True,False,C_calibrated_verbal_anchors,-0.16829532837530803,9,12,-0.1164417087902701,-0.05797710356524484
positions=NOAEC;polarity=high_is_1,NOAEC,False,False,A_label_rotation,0.1280956464455865,11,7,-0.1164417087902701,-0.05797710356524484
positions=NOAEC;polarity=high_is_1,NOAEC,False,False,B_context_calibrated_labels,0.14536431168505018,8,9,-0.1164417087902701,-0.05797710356524484
positions=NOAEC;polarity=high_is_1,NOAEC,False,False,C_calibrated_verbal_anchors,0.02818707845597961,9,8,-0.1164417087902701,-0.05797710356524484
positions=NOAEC;polarity=inverted,NOAEC,True,False,A_label_rotation,-0.1280956464455865,9,13,-0.1164417087902701,-0.05797710356524484
positions=NOAEC;polarity=inverted,NOAEC,True,False,B_context_calibrated_labels,-0.1453643116850502,12,11,-0.1164417087902701,-0.05797710356524484
positions=NOAEC;polarity=inverted,NOAEC,True,False,C_calibrated_verbal_anchors,-0.028187078455979595,11,12,-0.1164417087902701,-0.05797710356524484
positions=NCOEA;polarity=high_is_1,NCOEA,False,False,A_label_rotation,0.31154204854071865,13,7,-0.1164417087902701,-0.05797710356524484
positions=NCOEA;polarity=high_is_1,NCOEA,False,False,B_context_calibrated_labels,0.0935411835799947,6,11,-0.1164417087902701,-0.05797710356524484
positions=NCOEA;polarity=high_is_1,NCOEA,False,False,C_calibrated_verbal_anchors,-0.08106537709629696,11,10,-0.1164417087902701,-0.05797710356524484
positions=NCOEA;polarity=inverted,NCOEA,True,False,A_label_rotation,-0.3115420485407187,7,13,-0.1164417087902701,-0.05797710356524484
positions=NCOEA;polarity=inverted,NCOEA,True,False,B_context_calibrated_labels,-0.09354118357999476,14,9,-0.1164417087902701,-0.05797710356524484
positions=NCOEA;polarity=inverted,NCOEA,True,False,C_calibrated_verbal_anchors,0.08106537709629698,9,10,-0.1164417087902701,-0.05797710356524484
positions=NCOAE;polarity=high_is_1,NCOAE,False,False,A_label_rotation,-0.0671627394123881,11,9,-0.1164417087902701,-0.05797710356524484
positions=NCOAE;polarity=high_is_1,NCOAE,False,False,B_context_calibrated_labels,0.2651738931042874,6,9,-0.1164417087902701,-0.05797710356524484
positions=NCOAE;polarity=high_is_1,NCOAE,False,False,C_calibrated_verbal_anchors,0.16480477076481787,13,8,-0.1164417087902701,-0.05797710356524484
positions=NCOAE;polarity=inverted,NCOAE,True,False,A_label_rotation,0.06716273941238807,9,11,-0.1164417087902701,-0.05797710356524484
positions=NCOAE;polarity=inverted,NCOAE,True,False,B_context_calibrated_labels,-0.26517389310428746,14,11,-0.1164417087902701,-0.05797710356524484
positions=NCOAE;polarity=inverted,NCOAE,True,False,C_calibrated_verbal_anchors,-0.16480477076481787,7,12,-0.1164417087902701,-0.05797710356524484
positions=NCEOA;polarity=high_is_1,NCEOA,False,False,A_label_rotation,0.31154204854071865,13,7,-0.1164417087902701,-0.05797710356524484
positions=NCEOA;polarity=high_is_1,NCEOA,False,False,B_context_calibrated_labels,0.0935411835799947,6,11,-0.1164417087902701,-0.05797710356524484
positions=NCEOA;polarity=high_is_1,NCEOA,False,False,C_calibrated_verbal_anchors,-0.08106537709629696,11,10,-0.1164417087902701,-0.05797710356524484
positions=NCEOA;polarity=inverted,NCEOA,True,False,A_label_rotation,-0.3115420485407187,7,13,-0.1164417087902701,-0.05797710356524484
positions=NCEOA;polarity=inverted,NCEOA,True,False,B_context_calibrated_labels,-0.09354118357999476,14,9,-0.1164417087902701,-0.05797710356524484
positions=NCEOA;polarity=inverted,NCEOA,True,False,C_calibrated_verbal_anchors,0.08106537709629698,9,10,-0.1164417087902701,-0.05797710356524484
positions=NCEAO;polarity=high_is_1,NCEAO,False,False,A_label_rotation,0.12625524200248645,11,7,-0.1164417087902701,-0.05797710356524484
positions=NCEAO;polarity=high_is_1,NCEAO,False,False,B_context_calibrated_labels,0.1567119924360907,6,9,-0.1164417087902701,-0.05797710356524484
positions=NCEAO;polarity=high_is_1,NCEAO,False,False,C_calibrated_verbal_anchors,0.0638644241931237,11,8,-0.1164417087902701,-0.05797710356524484
positions=NCEAO;polarity=inverted,NCEAO,True,False,A_label_rotation,-0.12625524200248645,9,13,-0.1164417087902701,-0.05797710356524484
positions=NCEAO;polarity=inverted,NCEAO,True,False,B_context_calibrated_labels,-0.1567119924360908,14,11,-0.1164417087902701,-0.05797710356524484
positions=NCEAO;polarity=inverted,NCEAO,True,False,C_calibrated_verbal_anchors,-0.0638644241931237,9,12,-0.1164417087902701,-0.05797710356524484
positions=NCAOE;polarity=high_is_1,NCAOE,False,False,A_label_rotation,-0.0671627394123881,11,9,-0.1164417087902701,-0.05797710356524484
positions=NCAOE;polarity=high_is_1,NCAOE,False,False,B_context_calibrated_labels,0.2651738931042874,6,9,-0.1164417087902701,-0.05797710356524484
positions=NCAOE;polarity=high_is_1,NCAOE,False,False,C_calibrated_verbal_anchors,0.16480477076481787,13,8,-0.1164417087902701,-0.05797710356524484
positions=NCAOE;polarity=inverted,NCAOE,True,False,A_label_rotation,0.06716273941238807,9,11,-0.1164417087902701,-0.05797710356524484
positions=NCAOE;polarity=inverted,NCAOE,True,False,B_context_calibrated_labels,-0.26517389310428746,14,11,-0.1164417087902701,-0.05797710356524484
positions=NCAOE;polarity=inverted,NCAOE,True,False,C_calibrated_verbal_anchors,-0.16480477076481787,7,12,-0.1164417087902701,-0.05797710356524484
positions=NCAEO;polarity=high_is_1,NCAEO,False,False,A_label_rotation,0.12625524200248645,11,7,-0.1164417087902701,-0.05797710356524484
positions=NCAEO;polarity=high_is_1,NCAEO,False,False,B_context_calibrated_labels,0.1567119924360907,6,9,-0.1164417087902701,-0.05797710356524484
positions=NCAEO;polarity=high_is_1,NCAEO,False,False,C_calibrated_verbal_anchors,0.0638644241931237,11,8,-0.1164417087902701,-0.05797710356524484
positions=NCAEO;polarity=inverted,NCAEO,True,False,A_label_rotation,-0.12625524200248645,9,13,-0.1164417087902701,-0.05797710356524484
positions=NCAEO;polarity=inverted,NCAEO,True,False,B_context_calibrated_labels,-0.1567119924360908,14,11,-0.1164417087902701,-0.05797710356524484
positions=NCAEO;polarity=inverted,NCAEO,True,False,C_calibrated_verbal_anchors,-0.0638644241931237,9,12,-0.1164417087902701,-0.05797710356524484
positions=NEOCA;polarity=high_is_1,NEOCA,False,False,A_label_rotation,0.16495334687850888,11,9,-0.1164417087902701,-0.05797710356524484
positions=NEOCA;polarity=high_is_1,NEOCA,False,False,B_context_calibrated_labels,0.1592525216265197,8,11,-0.1164417087902701,-0.05797710356524484
positions=NEOCA;polarity=high_is_1,NEOCA,False,False,C_calibrated_verbal_anchors,0.22234162773572147,11,8,-0.1164417087902701,-0.05797710356524484
positions=NEOCA;polarity=inverted,NEOCA,True,False,A_label_rotation,-0.16495334687850888,9,11,-0.1164417087902701,-0.05797710356524484
positions=NEOCA;polarity=inverted,NEOCA,True,False,B_context_calibrated_labels,-0.1592525216265197,12,9,-0.1164417087902701,-0.05797710356524484
positions=NEOCA;polarity=inverted,NEOCA,True,False,C_calibrated_verbal_anchors,-0.22234162773572147,9,12,-0.1164417087902701,-0.05797710356524484
positions=NEOAC;polarity=high_is_1,NEOAC,False,False,A_label_rotation,-0.018425850221300118,9,9,-0.1164417087902701,-0.05797710356524484
positions=NEOAC;polarity=high_is_1,NEOAC,False,False,B_context_calibrated_labels,0.20737885254710153,8,9,-0.1164417087902701,-0.05797710356524484
positions=NEOAC;polarity=high_is_1,NEOAC,False,False,C_calibrated_verbal_anchors,0.32810352567750783,11,6,-0.1164417087902701,-0.05797710356524484
positions=NEOAC;polarity=inverted,NEOAC,True,False,A_label_rotation,0.018425850221300118,11,11,-0.1164417087902701,-0.05797710356524484
positions=NEOAC;polarity=inverted,NEOAC,True,False,B_context_calibrated_labels,-0.20737885254710153,12,11,-0.1164417087902701,-0.05797710356524484
positions=NEOAC;polarity=inverted,NEOAC,True,False,C_calibrated_verbal_anchors,-0.32810352567750783,9,14,-0.1164417087902701,-0.05797710356524484
positions=NECOA;polarity=high_is_1,NECOA,False,False,A_label_rotation,0.16495334687850888,11,9,-0.1164417087902701,-0.05797710356524484
positions=NECOA;polarity=high_is_1,NECOA,False,False,B_context_calibrated_labels,0.1592525216265197,8,11,-0.1164417087902701,-0.05797710356524484
positions=NECOA;polarity=high_is_1,NECOA,False,False,C_calibrated_verbal_anchors,0.22234162773572147,11,8,-0.1164417087902701,-0.05797710356524484
positions=NECOA;polarity=inverted,NECOA,True,False,A_label_rotation,-0.16495334687850888,9,11,-0.1164417087902701,-0.05797710356524484
positions=NECOA;polarity=inverted,NECOA,True,False,B_context_calibrated_labels,-0.1592525216265197,12,9,-0.1164417087902701,-0.05797710356524484
positions=NECOA;polarity=inverted,NECOA,True,False,C_calibrated_verbal_anchors,-0.22234162773572147,9,12,-0.1164417087902701,-0.05797710356524484
positions=NECAO;polarity=high_is_1,NECAO,False,False,A_label_rotation,-0.020333459659723305,9,9,-0.1164417087902701,-0.05797710356524484
positions=NECAO;polarity=high_is_1,NECAO,False,False,B_context_calibrated_labels,0.22242333048261576,8,9,-0.1164417087902701,-0.05797710356524484
positions=NECAO;polarity=high_is_1,NECAO,False,False,C_calibrated_verbal_anchors,0.36727142902514215,11,6,-0.1164417087902701,-0.05797710356524484
positions=NECAO;polarity=inverted,NECAO,True,False,A_label_rotation,0.020333459659723305,11,11,-0.1164417087902701,-0.05797710356524484
positions=NECAO;polarity=inverted,NECAO,True,False,B_context_calibrated_labels,-0.22242333048261576,12,11,-0.1164417087902701,-0.05797710356524484
positions=NECAO;polarity=inverted,NECAO,True,False,C_calibrated_verbal_anchors,-0.36727142902514215,9,14,-0.1164417087902701,-0.05797710356524484
positions=NEAOC;polarity=high_is_1,NEAOC,False,False,A_label_rotation,-0.018425850221300118,9,9,-0.1164417087902701,-0.05797710356524484
positions=NEAOC;polarity=high_is_1,NEAOC,False,False,B_context_calibrated_labels,0.20737885254710153,8,9,-0.1164417087902701,-0.05797710356524484
positions=NEAOC;polarity=high_is_1,NEAOC,False,False,C_calibrated_verbal_anchors,0.32810352567750783,11,6,-0.1164417087902701,-0.05797710356524484
positions=NEAOC;polarity=inverted,NEAOC,True,False,A_label_rotation,0.018425850221300118,11,11,-0.1164417087902701,-0.05797710356524484
positions=NEAOC;polarity=inverted,NEAOC,True,False,B_context_calibrated_labels,-0.20737885254710153,12,11,-0.1164417087902701,-0.05797710356524484
positions=NEAOC;polarity=inverted,NEAOC,True,False,C_calibrated_verbal_anchors,-0.32810352567750783,9,14,-0.1164417087902701,-0.05797710356524484
positions=NEACO;polarity=high_is_1,NEACO,False,False,A_label_rotation,-0.020333459659723305,9,9,-0.1164417087902701,-0.05797710356524484
positions=NEACO;polarity=high_is_1,NEACO,False,False,B_context_calibrated_labels,0.22242333048261576,8,9,-0.1164417087902701,-0.05797710356524484
positions=NEACO;polarity=high_is_1,NEACO,False,False,C_calibrated_verbal_anchors,0.36727142902514215,11,6,-0.1164417087902701,-0.05797710356524484
positions=NEACO;polarity=inverted,NEACO,True,False,A_label_rotation,0.020333459659723305,11,11,-0.1164417087902701,-0.05797710356524484
positions=NEACO;polarity=inverted,NEACO,True,False,B_context_calibrated_labels,-0.22242333048261576,12,11,-0.1164417087902701,-0.05797710356524484
positions=NEACO;polarity=inverted,NEACO,True,False,C_calibrated_verbal_anchors,-0.36727142902514215,9,14,-0.1164417087902701,-0.05797710356524484
positions=NAOCE;polarity=high_is_1,NAOCE,False,False,A_label_rotation,0.0812218384340527,13,9,-0.1164417087902701,-0.05797710356524484
positions=NAOCE;polarity=high_is_1,NAOCE,False,False,B_context_calibrated_labels,0.24567374724100752,6,11,-0.1164417087902701,-0.05797710356524484
positions=NAOCE;polarity=high_is_1,NAOCE,False,False,C_calibrated_verbal_anchors,-0.028519654222842826,13,10,-0.1164417087902701,-0.05797710356524484
positions=NAOCE;polarity=inverted,NAOCE,True,False,A_label_rotation,-0.0812218384340527,7,11,-0.1164417087902701,-0.05797710356524484
positions=NAOCE;polarity=inverted,NAOCE,True,False,B_context_calibrated_labels,-0.24567374724100752,14,9,-0.1164417087902701,-0.05797710356524484
positions=NAOCE;polarity=inverted,NAOCE,True,False,C_calibrated_verbal_anchors,0.028519654222842823,7,10,-0.1164417087902701,-0.05797710356524484
positions=NAOEC;polarity=high_is_1,NAOEC,False,False,A_label_rotation,0.2765474292873504,13,7,-0.1164417087902701,-0.05797710356524484
positions=NAOEC;polarity=high_is_1,NAOEC,False,False,B_context_calibrated_labels,0.12216736863729658,6,11,-0.1164417087902701,-0.05797710356524484
positions=NAOEC;polarity=high_is_1,NAOEC,False,False,C_calibrated_verbal_anchors,-0.1686279041421713,11,10,-0.1164417087902701,-0.05797710356524484
positions=NAOEC;polarity=inverted,NAOEC,True,False,A_label_rotation,-0.2765474292873504,7,13,-0.1164417087902701,-0.05797710356524484
positions=NAOEC;polarity=inverted,NAOEC,True,False,B_context_calibrated_labels,-0.12216736863729659,14,9,-0.1164417087902701,-0.05797710356524484
positions=NAOEC;polarity=inverted,NAOEC,True,False,C_calibrated_verbal_anchors,0.1686279041421713,9,10,-0.1164417087902701,-0.05797710356524484
positions=NACOE;polarity=high_is_1,NACOE,False,False,A_label_rotation,0.0812218384340527,13,9,-0.1164417087902701,-0.05797710356524484
positions=NACOE;polarity=high_is_1,NACOE,False,False,B_context_calibrated_labels,0.24567374724100752,6,11,-0.1164417087902701,-0.05797710356524484
positions=NACOE;polarity=high_is_1,NACOE,False,False,C_calibrated_verbal_anchors,-0.028519654222842826,13,10,-0.1164417087902701,-0.05797710356524484
positions=NACOE;polarity=inverted,NACOE,True,False,A_label_rotation,-0.0812218384340527,7,11,-0.1164417087902701,-0.05797710356524484
positions=NACOE;polarity=inverted,NACOE,True,False,B_context_calibrated_labels,-0.24567374724100752,14,9,-0.1164417087902701,-0.05797710356524484
positions=NACOE;polarity=inverted,NACOE,True,False,C_calibrated_verbal_anchors,0.028519654222842823,7,10,-0.1164417087902701,-0.05797710356524484
positions=NACEO;polarity=high_is_1,NACEO,False,False,A_label_rotation,0.27463981984892727,13,7,-0.1164417087902701,-0.05797710356524484
positions=NACEO;polarity=high_is_1,NACEO,False,False,B_context_calibrated_labels,0.1372118465728108,6,11,-0.1164417087902701,-0.05797710356524484
positions=NACEO;polarity=high_is_1,NACEO,False,False,C_calibrated_verbal_anchors,-0.12946000079453704,11,10,-0.1164417087902701,-0.05797710356524484
positions=NACEO;polarity=inverted,NACEO,True,False,A_label_rotation,-0.27463981984892727,7,13,-0.1164417087902701,-0.05797710356524484
positions=NACEO;polarity=inverted,NACEO,True,False,B_context_calibrated_labels,-0.13721184657281082,14,9,-0.1164417087902701,-0.05797710356524484
positions=NACEO;polarity=inverted,NACEO,True,False,C_calibrated_verbal_anchors,0.12946000079453704,9,10,-0.1164417087902701,-0.05797710356524484
positions=NAEOC;polarity=high_is_1,NAEOC,False,False,A_label_rotation,0.2765474292873504,13,7,-0.1164417087902701,-0.05797710356524484
positions=NAEOC;polarity=high_is_1,NAEOC,False,False,B_context_calibrated_labels,0.12216736863729658,6,11,-0.1164417087902701,-0.05797710356524484
positions=NAEOC;polarity=high_is_1,NAEOC,False,False,C_calibrated_verbal_anchors,-0.1686279041421713,11,10,-0.1164417087902701,-0.05797710356524484
positions=NAEOC;polarity=inverted,NAEOC,True,False,A_label_rotation,-0.2765474292873504,7,13,-0.1164417087902701,-0.05797710356524484
positions=NAEOC;polarity=inverted,NAEOC,True,False,B_context_calibrated_labels,-0.12216736863729659,14,9,-0.1164417087902701,-0.05797710356524484
positions=NAEOC;polarity=inverted,NAEOC,True,False,C_calibrated_verbal_anchors,0.1686279041421713,9,10,-0.1164417087902701,-0.05797710356524484
positions=NAECO;polarity=high_is_1,NAECO,False,False,A_label_rotation,0.27463981984892727,13,7,-0.1164417087902701,-0.05797710356524484
positions=NAECO;polarity=high_is_1,NAECO,False,False,B_context_calibrated_labels,0.1372118465728108,6,11,-0.1164417087902701,-0.05797710356524484
positions=NAECO;polarity=high_is_1,NAECO,False,False,C_calibrated_verbal_anchors,-0.12946000079453704,11,10,-0.1164417087902701,-0.05797710356524484
positions=NAECO;polarity=inverted,NAECO,True,False,A_label_rotation,-0.27463981984892727,7,13,-0.1164417087902701,-0.05797710356524484
positions=NAECO;polarity=inverted,NAECO,True,False,B_context_calibrated_labels,-0.13721184657281082,14,9,-0.1164417087902701,-0.05797710356524484
positions=NAECO;polarity=inverted,NAECO,True,False,C_calibrated_verbal_anchors,0.12946000079453704,9,10,-0.1164417087902701,-0.05797710356524484
